153000001001010102001   5310 #0001    N 049809 ACABDEAABDBEEECAAEBCDADCACABCD                                                            
153000002001010102001   5310 #0001    N 049810 ADBBDEAADACEBEBAAEACCCCBECABBD                                                            
153000003001010102001   5310 #0001    N 049811 ACAEACAAEBDAEACABEBCCADCECACED                                                            
153000004001010102001   5310 #0001    N 049866 ACBDADCBEECEAECADEACCBAECCAEEA                                                            
153000005001010102001   5310 #0001    N 049867 ACDADEACEBDECADADEBECADEEBADEA                                                            
153000006001010102001   5310 #0001    N 049868 ACEBACEAEEBECACCDEBECADBEEAE                                                              
153000007001010102001   5310 #0001    N 049869 ACCBBCEBEADAEECADDBECADEDCADAE                                                            
153000008001010102001   5310 #0001    N 049870 ACDBADBBEADAEBDEBBCDDBEDCCBEDC                                                            
153000009001010102001   5310 #0001    N 049871 AD BDEABEADAEEDEDEBEAADCDBABBA                                                            
153000010001010102001   5310 #0001    N 049772 ACDBBDAAEADEECCADEACAAEDCBDDEC                                                            
153000011001010102001   5310 #0001    N 049773 AEDDDEAEBECEEBDADEBCCCDBEBADBB                                                            
153000012001010102001   5310 #0001    N 049774 CDCEACEAEBDEDACADCBACBDEECADAC                                                            

