152000001001010102001   5310 #0001    N 045038P61063932201
152000002001010102001   5310 #0001    N 045038P61063932201
152000003001010102001   5310 #0001    N 045022R74033715201
152000004001010102001   5310 #0001    N 045021Q73522320201
152000005001010102001   5310 #0001    N 045020P60909609201
152000006001010102001   5310 #0001    N 045018S60178682201
152000007001010102001   5310 #0001    N 045017R61000696201
152000008001010102001   5310 #0001    N 045016Q61046970201
152000009001010102001   5310 #0001    N 045015S61802868201
152000010001010102001   5310 #0001    N 045014R61000648201
152000011001010102001   5310 #0001    N 045013Q60536163201
152000012001010102001   5310 #0001    N 045012P62686868201
152000013001010102001   5310 #0001    N 045011T60472256201
152000014001010102001   5310 #0001    N 045010S77698108201
152000015001010102001   5310 #0001    N 045009R61063224201
152000016001010102001   5310 #0001    N 045008Q60983402201
152000017001010102001   5310 #0001    N 045007P60765114201
152000018001010102001   5310 #0001    N 045006T60850695201
152000019001010102001   5310 #0001    N 045005Q72982188201
152000020001010102001   5310 #0001    N 045004P60744655201
152000021001010102001   5310 #0001    N 045003T61093534201
152000022001010102001   5310 #0001    N 045002S61001439201
152000023001010102001   5310 #0001    N 045036R60758764201
152000024001010102001   5310 #0001    N 045037Q60909102201
152000025001010102001   5310 #0001    N 045051P60196720201
152000026001010102001   5310 #0001    N 045050T60836683201
152000027001010102001   5310 #0001    N 045049S60481080201
152000028001010102001   5310 #0001    N 045048R60857524201
152000029001010102001   5310 #0001    N 045047T70913214201
152000030001010102001   5310 #0001    N 045046S71431734201
152000031001010102001   5310 #0001    N 045045R60983607201
152000032001010102001   5310 #0001    N 045043P74349856201
152000033001010102001   5310 #0001    N 045042T60179467201
152000034001010102001   5310 #0001    N 045041S60178530201
152000035001010102001   5310 #0001    N 045040R61091920201
152000036001010102001   5310 #0001    N 045039Q60732842201
152000037001010102001   5310 #0001    N 045023S60467503201
152000001001010102001   5310 #0001    N 045044Q60759286201
152000002001010102001   5310 #0001    N 045019T60982820201

