152000001001122223001   5330     1    N 045769P61607411103
152000002001122223001   5330     1    N 045767P61607  7   
152000003001122223001   5330     1    N 045770P70518993103
152000004001122223001   5330     1    N 045766P60388740103
152000005001122223001   5330     1    N 045771P60388707103
152000006001122223001   5330     1    N 045914P61607418103
152000007001122223001   5330     1    N 045772P60388722103
152000008001122223001   5330     1    N 045913P60065266103
152000009001122223001   5330     1    N 045773P60388734103
152000010001122223001   5330     1    N 045910P60323713103
152000011001122223001   5330     1    N 045774P61607416103
152000012001122223001   5330     1    N 045911P60065287103
152000013001122223001   5330     1    N ******P60388743103
152000014001122223001   5330     1    N 045926P60388719103
152000015001122223001   5330     1    N 045912P60230424103
152000016001122223001   5330     1    N 045925P61607402103
152000017001122223001   5330     1    N 045915P61607405103
152000018001122223001   5330     1    N 045916P6032 *17103
152000019001122223001   5330     1    N 045922P60388741103
152000020001122223001   5330     1    N 045768P61607442103
152000021001122223001   5330     1    N 045920P60388732103
152000022001122223001   5330     1    N 045921P61607428103
152000023001122223001   5330     1    N 045923P60230440103
152000024001122223001   5330     1    N 045924P74581029103
152000025001122223001   5330     1    N 045907P60065283103
152000026001122223001   5330     1    N 045908P60230421103
152000027001122223001   5330     1    N 045977P60323739102
152000028001122223001   5330     1    N 045985P60388708102
152000029001122223001   5330     1    N 045983P60230437102
152000030001122223001   5330     1    N 045978P60388711102
152000031001122223001   5330     1    N 045979P60230445102
152000032001122223001   5330     1    N 045981P60388712102
152000033001122223001   5330     1    N 045987P60323729102
152000034001122223001   5330     1    N 045986P60323719102
152000035001122223001   5330     1    N 045988P60388701102
152000036001122223001   5330     1    N 045984P60323744102
152000037001122223001   5330     1    N 045989P60323721102
152000038001122223001   5330     1    N 045990P60323706102
152000039001122223001   5330     1    N 045991P60230439102
152000040001122223001   5330     1    N 045993P60245317102
152000041001122223001   5330     1    N 045992P60323725102
152000042001122223001   5330     1    N 045997P60594147102
152000043001122223001   5330     1    N 045998P60230432102
152000044001122223001   5330     1    N 045996P60323732102
152000045001122223001   5330     1    N 045995P60323712102
152000046001122223001   5330     1    N 045994P74581030102
152000047001122223001   5330     1    N 045919P61607447102
152000048001122223001   5330     1    N 048665P6**201  *0 
152000049001122223001   5330     1    N 048666P62117907102
152000050001122223001   5330     1    N 048667P75397742102
152000051001122223001   5330     1    N 045928P62007080102
152000052001122223001   5330     1    N 045398P60065270103
152000053001122223001   5330     1    N 045397P60323737103
152000054001122223001   5330     1    N 045929P61607425102
152000055001122223001   5330     1    N 045930P74585828102
152000056001122223001   5330     1    N 045400P61607444102
152000057001122223001   5330     1    N 045931P616074151* 
152000058001122223001   5330     1    N 045918P61607404102
152000059001122223001   5330     1    N 045399P60388726102
152000060001122223001   5330     1    N 045917P01597508102

