136000001001081323001   5330     1    N 002981PDCEAABBBEACDABCCBEACCCCDCCACBBBCCCBADDDCAABABBCEDACDBBCBCCDC                              
136000002001081323001   5330     1    N 002982QCDCADBCCACBAAAEEEDAACACEEBDCAEDCBACCDAACDEAAEEAEAB DACBABCBC                              
136000003001081323001   5330     1    N 002983RDBDEDACEBABCACACBBBBBBDBBCEDABEAABECEBBEABBEDAADCECDAEBAAEBE                              
136000004001081323001   5330     1    N 002984SECDCBDABABDECCDDCADDDDCEDCCEBCBDDDADDBEEEBCBEDEBCACCCCDEDCDB                              
136000005001081323001   5330     1    N 002985TADEACCDADCAADEDEAADECAAAEBDADECAEBCDCBBDCDDDEACBEADBABEADEAB                              
136000006001081323001   5330     1    N 002986PAACEABCAE DEEADCCCBBBCEEACACABCDAEAAEDCCBACBABEACACBEDBAEABE                              
136000007001081323001   5330     1    N 002987QDDEEDCDAACEEBAEEDBEAEEECAEECEBEEEECECAAEECCDDCDEEBCDECDDCCDB                              
136000008001081323001   5330     1    N 002988RBADECECEDBCCDAAACBDBBBBBEDCCABEBABECCBBEEBDEAABDCEBEAAEABBCE                              
136000009001081323001   5330     1    N 002989SECBDEBDCBDDBEADDCCEDDDBABDCCBBEAABCDDBEEDDAEDADBDACEDCADABDC                              
136000010001081323001   5330     1    N 002990TDBEDECCBBDACDBDBBAAEABAAABEECEAABCCDABACDBDDADEEAEAEDEEBDDAC                              
136000011001081323001   5330     1    N 002991PBCAAADBCDBDDAACCBECCECCDDCAAEBCCCCDADDCCCABAEABACCCABDCBCABC                              
136000012001081323001   5330     1    N 002992QADDECCDDACEADEEEDCECBEECEEECCBDEBEBEDACEECDCDEDAEBDDEBDCEDAC                              
136000013001081323001   5330     1    N 002993RCCAEDACEDBBCAAACBBBBEABAECBDAAEBCBDCBBBEAEDEEACBBED AAAABBCE                              
136000014001081323001   5330     1    N 002994SADCABDDCAEBDACEDCDDCDDBECBCDBDADACECBBEDDBCBDCBBCCCEDADABBEB                              
136000015001081323001   5330     1    N 002995TABECDDDCDAECBBACAADABACBEBDAAEADDAADBBBABBBAADCEDCAEDBEBDDAB                              
136000016001081323001   5330     1    N 002996PBDEAEBCCDDDDBDCCEBCCCBCDCCBCEBCACCBADDCCAABABBCADADDBDCBBCBA                              

