136000001001081323001   5330     1    N 017310RBCAEBBBDBCBBAADDEBCDEECBBABBEBDDECECBDBDDDBCBBDBBBBBABDBABBE                              
136000002001081323001   5330     1    N 017303PCDBCDCADDBDCADCEBBCECBCAAAACCBEEBBDBDEBCEEDDACAAADEEEECDCABD                              
136000003001081323001   5330     1    N 017304QCECCCCCCCCCCCCCCCCCCCCCCDEBDAACACCBBBCBBCDECCCCDCDACCACCDBBB                              
136000004001081323001   5330     1    N 017305RBBCBDEBDAE BDECBCBCC CEC CCBCBDDABCCEDAEBACAB DBBBDDEDEABEBA                              
136000005001081323001   5330     1    N 017306SBCAAEBCCBECBCCBAAACEACCCCACEBCBBCEACCCCCCBAAEEEEEEDDBCEEBCAA                              
136000006001081323001   5330     1    N 017307TCDEBCACCAEEDDBCACDCDACADCCEDACBEDAAAEAACDADDEECCDCBDBBECDDEE                              
136000007001081323001   5330     1    N 017308PADBBDDCDCBDCACBDEEDCCBBBABDBDBEBCCDCEEADCBEBACCDCEDCAEACBBCB                              
136000008001081323001   5330     1    N 017309QADDEBCAB DBADBACCBCDBEBDDDBAACAAAEBBBBBAACCCDDDDDDCACCCBCEEC                              
136000009001081323001   5330     1    N 017318SBCEAEABEBECBECBEAAACCCCCCACBBBDBACABCECBEEAAEEAEEEDECDDDEECC                              
136000010001081323001   5330     1    N 017317TCCDDCDDDBDCBDBABACCDEABCCDCAAEBDACDAABAEDCDBCCDDCCCCBBBBDBDA                              
136000011001081323001   5330     1    N 017316PCBACAAADCABCADCEAAAACECDAADACACBEBDBBABDADBDAAAAAADCEECDBBCD                              
136000012001081323001   5330     1    N 017315QBBDACDDDDEBECCCEBBBADDDDBDEEEBCAAEEEADBCEAAEDDADDDABBBBBDDAA                              
136000013001081323001   5330     1    N 017314RDCAEDEBCEDABDABECBCABBCCDCDCEBADEECCEDBDBDCEBBEBBBCBAADECEDD                              
136000014001081323001   5330     1    N 017313SCABAEBCABBCCBCBCCBADCCCCCACECBBBCBAACCABBBAAEEAEEBDDBADEACBC                              
136000015001081323001   5330     1    N 017312TCEBA    BCBC BB  DDDB   CDBCAEBEBDAAACAEEBDDEACECCEDCBBBDADA                              
136000016001081323001   5330     1    N 017311PEBABEDDDCADAABBEBBBAABBABBDACBECDBBBDDEDCBBBAAAAAAAEEECDAECD                              
136000017001081323001   5330     1    N 017319QABDDCCDBCEEBDCACBEDDEDBBDEBAADAAEEEEACDAEDEDDDD DDAECCCBEBAC                              
136000018001081323001   5330     1    N 017320RBDDDDDDDEDBBBABEBACCCEEEEBADEBDDCBCEECBBDDCCBBBBBBCAAADCBEEE                              
136000019001081323001   5330     1    N 017321SBCBACABDEABCBECCBBBCABADEACCDCBBCAAAEEBDBBAABECEBCDDBAEEECDB                              
136000020001081323001   5330     1    N 017322TADBBDACADEBCEDEEAEEEDCEECDEEADEEBCDDEABEDCDDDCCCCEAAEBEBECBA                              
136000021001081323001   5330     1    N 017283PABABACDACADBAEBEBBCACDCABBDADEDCDCEBDEDAADEABCAAB AACACABDCD                              
136000022001081323001   5330     1    N 017284QDBDAEBDACDBECC BDA CAE BAE BECAEBDEEADCBCDECADDADDABDCCDADE                               
136000023001081323001   5330     1    N 017285RCCCEECCCEDABDCEACCCCDBDACCDDEDDDACCEEEEAADCCBBBBDCCAEADECCCE                              
136000024001081323001   5330     1    N 017286SBAEABAECAECBEABDAACABAEECACECBCBCCCCEECABBAABEEEAECDBCEDACEC                              
