136000001001081323001   5330     1    N 017865PCBDDBBEEDCCDACDCEDBCCCCDCAAAABCCCCDADCCCCABABCCACADDBDCCAAAA                              
136000002001081323001   5330     1    N 017866QEBECCBCCCCADDDEEEBEECDEAAEECEBDEEEADCAAEECBEECDDDCDCECDBDCEC                              
136000003001081323001   5330     1    N 017867RBBCBCBABCC BCBA BBBBCBBBBCBEABEECBBCCBBEABBE B EBEBEACAEEAAC                              
136000004001081323001   5330     1    N 017868SDCCBCAACADDBADDDBDDDDCEDAECDEDEDADEDBBAEACBBCADECCCE EEEEBBB                              
136000005001081323001   5330     1    N 017869T CED BADAEBBBBEBAADCCAACEBDBCEAAEACDBAAABDADBDEEADAECBEEDABB                              
136000006001081323001   5330     1    N 017870PAABCBCECDAAABDCCBAADCADDACACBBCCCCBADDCACCACBBCEDAEBEACBEBAC                              
136000007001081323001   5330     1    N 017871QEBDACBACDDCECBEEDAEECADAECECEBDEAEBECAAACCBDCCDDDCEDCEDAEEDA                              
136000008001081323001   5330     1    N 017872RCBBEBEEBCECCABDCBBEBBEBBBECDABEBAEBCCBBEABBEAABADEAAAABAEAEC                              
136000009001081323001   5330     1    N 017873SACDCBAEDABDBECDDDEEDDCDCAACDCBAADDCDDBEEDBBCD EBCCAE CACDDBB                              
136000010001081323001   5330     1    N 017874TACCDEDADBECCDEEDAAEAAAADBBDADEADDAADCDEADEAABDABAEAEEBEBDABA                              
136000011001081323001   5330     1    N 017875PBBEAABDBBAADBDCCAACCACEBCEACDDCCEAABDDCBBAACCBCEDACCBDBEAACE                              
136000012001081323001   5330     1    N 017876Q C B BDB  ACDEEED EEBEEAE ECEEDEEEBECAAECCC B EC C DEBDAEED                               
136000013001081323001   5330     1    N 017877RADDAEBBDCEBCBAACBBEBBBEBBCEDABABDABCDBBEABBEAABEAEDCAE AEABD                              
136000014001081323001   5330     1    N 017878SAECCBDBCCDECCDDDAADDBEBCDDCDBDAECACBBBEEDDCDDBEBCCCEDCBBCCEA                              
136000015001081323001   5330     1    N 017879T CEA D   DA E ECAAABAECAAEDADEAAEDACBBAACBEDEBEEACEECEEBBEBC                              
136000016001081323001   5330     1    N 017880PECDACABBDCCEADCCACCCDCCACCACEBCBCCDAADCACAEABBCECCCABDABAADA                              
136000017001081323001   5330     1    N 017881QDACBCADEAABCBDEEDBDEBDCABEECCADAEEAECABACCBDCDBCCBBCEADABCCE                              
136000018001081323001   5330     1    N 017882RBBDECAAAAEECACECBBCBBBBEBCBDABEBEDBBCBBEDEAECADEBEDCADAABBCD                              
136000019001081323001   5330     1    N 017883SCBDBADEABCDEACEDABCDADBEDADCBDADBDBECBAECADEECEBDAACBCABBDAC                              
136000020001081323001   5330     1    N 017884TACC  D CC AB BEEAAAACCAEECDDEEADDDADBBAAEA DAD EAECBDBEEBDED                              
136000021001081323001   5330     1    N 017885P  EA  D   D BCCCBDECBDCBCDACEBDCCCBADDCABACABECA AECBDEBAA A                              
136000022001081323001   5330     1    N 017886QDBAEBDADEDCCBCEEECEECBEADEDAEBDCEECEC AEBC CBCCDECBDC DCBDBE                              
136000023001081323001   5330     1    N 017887RDBEEADBAAAACEEEEBBBBBBBBBBBDABECABDCDBBEDCBEAABDCBBAACAADBAC                              
136000024001081323001   5330     1    N 017888SADCCDEBCEBDDEBDDBDDDDDDEDDDDEDAAAECBBCAEEBACBABEDADECBDCBADE                              
136000025001081323001   5330     1    N 017889                                                                                           
136000026001081323001   5330     1    N 017890PADECCDDADBCDDCCCBABCACCDCDBCABDACEAADDCCBABBDACECDBEBDBBCCEE                              
136000027001081323001   5330     1    N 017891QADECDBECDCEBBCEECAAEEBCCECECEBDEBECEEBAEDCCEECDEABDEEEBBBCCD                              
136000028001081323001   5330     1    N 017892RDDDDDDDDDDDDDDACBBBBBDBABABDABABEBBDBABEDABEAABECEBBABAA EAD                              
136000029001081323001   5330     1    N 017893SCCCCCCDCCCECECDDDCCCDDDDDDCDEDEDDDBEDBEEDBACCCCECCCEDCBCACCC                              
136000030001081323001   5330     1    N 017894TABECDBBAADDCABACDAEAAAAABDDAEEAADEADBBEADBADBBCDABAEDAEDBADA                              
136000031001081323001   5330     1    N 017895                                                                                           
136000032001081323001   5330     1    N 017896QBBBBCCCCCDDBDCEEDBEEEDDAEEECADAEBEBECAAEECDDABBDEBCDEACAEABB                              
136000033001081323001   5330     1    N 017897RDADECDCDDABCAAAABBEBBCDBBDBCABAEBBABCBBEDCBEAABECEBDAAAADAAE                              
136000034001081323001   5330     1    N 017898SAABCDCECCAEEAADDBEDDDCCEDBCDCDADDBBCDBEEDBCEDBABCCCECEDDEBAA                              
136000035001081323001   5330     1    N 017899TACBADD CACBDDDEAAAAAAAAAADDACEAACAAEBBAAEDCDADEEACAEBDCDBDBD                              
136000036001081323001   5330     1    N 017900PEEEEBAADEDBDBECCBCCCAACCCCDCEBCCACDADDCCBAADBBCBDAEABDCBEBDA                              
136000037001081323001   5330     1    N 017901QEAEADCDBCAEACAEEABADEAAACEECEBDBECDCCAAEDCBAACDDDCDDABDAAECC                              
136000038001081323001   5330     1    N 017902RAADEEDBDCECECBBDBBBBDBDBCABEABEBABDBCBBEDCEBAABDCEBBACEEEEBC                              
136000039001081323001   5330     1    N 017903S ACBBEECCBBECEDDBE DDCEECDCDBDEDA CDDBDE BAEDBCBCBCE CBCEBDB                              
136000040001081323001   5330     1    N 017904TADCDDBACEACEAEBBAADBCAACBDEADECADBCDCBBADCEABDEEABCCCEEDDDCD                              

