136000001001081323001   5330     1    N 017699PBAEABABBBACDAACCEEBACBBCBAABADEAEAAADDCCCAEABBCBCAEABDEABAEA                              
136000002001081323001   5330     1    N 017700QEBC BC  EDABDCEED EEBEADEEDCEBDCBDDEDAADECDAADAEABDDCADAEDCA                              
136000003001081323001   5330     1    N 017701RBD CEBEE CA DBBDBBBBBBBBECBDAAEEEDBCECBE BABABBDBEB AE AEBEB                              
136000004001081323001   5330     1    N 017702SCCDCCCB*CCDEBCDDCC*DB**CD*CDBCBDDBDDDBEE*B **BDBCCCE BD*AACA                              
136000005001081323001   5330     1    N 017703TEEEBDDEEDDADBBACAAAAAAAAACDADEAAEAADBCAAEDADCDEEED EDBEEEDAB                              
136000006001081323001   5330     1    N 017704PCCABAACACADDCACCEDCCADEABAACDBBDECBACDCABAAAEBCBAAABBDBBDACD                              
136000007001081323001   5330     1    N 017705Q  D   B B D  DEE AB CEECA BAEBAEACCCCBAEBC E D DEBCAE DEBDDE                              
136000008001081323001   5330     1    N 017706RBCCCACAAAABEAEAABBBBBBEBBCACABEEEBBCCBBDABBEBABAAEBBDD BBBCC                              
136000009001081323001   5330     1    N 017707SBAABCDBDCBDDADDDCBDDBCDEDDCDBDADCBCDBCEEEBABCBCBCCCEDCDCCBCD                              
136000010001081323001   5330     1    N 017708TACEBBDEDADDBEBBBAACBBAAABBDAEEAEBAADBBAAEDADADEEACDE DEBAEDD                              
136000011001081323001   5330     1    N 017709PEADAEACCECCDDCCCBEDDCDDACEACCBDCDCAADDCCAAEAABCCEBCBEACBAABC                              
136000012001081323001   5330     1    N 017710QC BBBCBDBCABCEEEDBBBCDEAEEACCBDEEECECAADECBEDCDDEE DEBDABEDB                              
136000013001081323001   5330     1    N 017711RBBDEEDCEBECDCBBDCBEBDEBBBDBDABACDCBBCCBEEADEAABDCEACAE AABCE                              
136000014001081323001   5330     1    N 017712SBBDBBCBAD ACCEDDDECDAAADACCDBECDDDEEDBCEEBADDADECDCE CACCCEC                              
136000015001081323001   5330     1    N 017713TBADCDDEBBBEBEAEAAACBAAAAAC ACEAABAADBBAAE ADEDAEAA EDEEBBDEC                              
136000016001081323001   5330     1    N 017714PCCCCCCCCCCCCACCCBDCCACCDACACABCAACBADDCBCABADDCADACEEBBBECBC                              
136000017001081323001   5330     1    N 017715Q  D C     CADBEEBAEAEAECDEECECDEEEAECBACECBAECDDBB DEDDADDAC                              
